Course,Year,Season,Antal bestået,Antal tilmeldte,Eksamensgennemsnit,Fremmødte
22202,2023,Summer,"68  (88  %  af de tilmeldte,  94  %  af de fremmødte)",77,"7,6 (Efter 7-trinsskalaen)",72
22202,2024,Summer,"98  (96  %  af de tilmeldte,  97  %  af de fremmødte)",102,"7,9 (Efter 7-trinsskalaen)",101
22203,2019,Winter,"9  (100  %  af de tilmeldte,  100  %  af de fremmødte)",9,"8,7 (Efter 7-trinsskalaen)",9
22203,2020,Winter,"6  (100  %  af de tilmeldte,  100  %  af de fremmødte)",6,"10,2 (Efter 7-trinsskalaen)",6
22203,2021,Winter,"21  (100  %  af de tilmeldte,  100  %  af de fremmødte)",21,"8,5 (Efter 7-trinsskalaen)",21
22203,2022,Winter,"32  (100  %  af de tilmeldte,  100  %  af de fremmødte)",32,"9,2 (Efter 7-trinsskalaen)",32
22203,2023,Winter,"30  (100  %  af de tilmeldte,  100  %  af de fremmødte)",30,"9,3 (Efter 7-trinsskalaen)",30
22204,2019,Summer,,3,,3
22204,2020,Summer,"6  (100  %  af de tilmeldte,  100  %  af de fremmødte)",6,Intet eksamensgennemsnit,6
22204,2022,Summer,,2,,2
22205,2022,Summer,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,Intet eksamensgennemsnit,4
22205,2023,Summer,,3,,3
22205,2024,Summer,"20  (100  %  af de tilmeldte,  100  %  af de fremmødte)",20,Intet eksamensgennemsnit,20
22206,2020,Summer,,2,,2
22206,2021,Summer,,3,,3
22206,2023,Summer,,1,,1
22207,2020,Winter,"5  (83  %  af de tilmeldte,  100  %  af de fremmødte)",6,Intet eksamensgennemsnit,5
22207,2022,Winter,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,Intet eksamensgennemsnit,7
22207,2023,Winter,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,Intet eksamensgennemsnit,4
22208,2019,Winter,"70  (85  %  af de tilmeldte,  87  %  af de fremmødte)",82,"6,1 (Efter 7-trinsskalaen)",80
22208,2020,Summer,"6  (100  %  af de tilmeldte,  100  %  af de fremmødte)",6,"8,5 (Efter 7-trinsskalaen)",6
22208,2020,Winter,"102  (94  %  af de tilmeldte,  98  %  af de fremmødte)",108,"8,1 (Efter 7-trinsskalaen)",104
22208,2021,Winter,"85  (83  %  af de tilmeldte,  87  %  af de fremmødte)",102,6 (Efter 7-trinsskalaen),97
22208,2022,Summer,"5  (71  %  af de tilmeldte,  100  %  af de fremmødte)",7,8 (Efter 7-trinsskalaen),5
22208,2022,Winter,"51  (71  %  af de tilmeldte,  76  %  af de fremmødte)",71,"5,2 (Efter 7-trinsskalaen)",67
22208,2023,Summer,"9  (90  %  af de tilmeldte,  90  %  af de fremmødte)",10,"5,4 (Efter 7-trinsskalaen)",10
22208,2023,Winter,"78  (80  %  af de tilmeldte,  83  %  af de fremmødte)",97,"5,5 (Efter 7-trinsskalaen)",93
22208,2024,Summer,"8  (80  %  af de tilmeldte,  88  %  af de fremmødte)",10,"2,9 (Efter 7-trinsskalaen)",9
22210,2023,Winter,"57  (96  %  af de tilmeldte,  96  %  af de fremmødte)",59,"8,2 (Efter 7-trinsskalaen)",59
22222,2019,Winter,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,"11,7 (Efter 7-trinsskalaen)",7
22230,2020,Summer,"60  (93  %  af de tilmeldte,  98  %  af de fremmødte)",64,"8,7 (Efter 7-trinsskalaen)",61
22230,2021,Summer,"77  (96  %  af de tilmeldte,  98  %  af de fremmødte)",80,"9,5 (Efter 7-trinsskalaen)",78
22230,2022,Summer,"78  (98  %  af de tilmeldte,  100  %  af de fremmødte)",79,"8,2 (Efter 7-trinsskalaen)",78
22230,2023,Summer,"73  (100  %  af de tilmeldte,  100  %  af de fremmødte)",73,"9,2 (Efter 7-trinsskalaen)",73
22230,2024,Summer,"72  (97  %  af de tilmeldte,  100  %  af de fremmødte)",74,9 (Efter 7-trinsskalaen),72
22231,2019,Winter,"59  (100  %  af de tilmeldte,  100  %  af de fremmødte)",59,"10,6 (Efter 7-trinsskalaen)",59
22231,2020,Winter,"73  (100  %  af de tilmeldte,  100  %  af de fremmødte)",73,"10,1 (Efter 7-trinsskalaen)",73
22231,2021,Winter,"63  (98  %  af de tilmeldte,  100  %  af de fremmødte)",64,"10,6 (Efter 7-trinsskalaen)",63
22231,2022,Winter,"99  (100  %  af de tilmeldte,  100  %  af de fremmødte)",99,"9,1 (Efter 7-trinsskalaen)",99
22231,2023,Winter,"134  (98  %  af de tilmeldte,  100  %  af de fremmødte)",136,"9,6 (Efter 7-trinsskalaen)",134
22232,2019,Summer,"15  (100  %  af de tilmeldte,  100  %  af de fremmødte)",15,Intet eksamensgennemsnit,15
22232,2020,Summer,"11  (100  %  af de tilmeldte,  100  %  af de fremmødte)",11,Intet eksamensgennemsnit,11
22232,2021,Summer,"10  (100  %  af de tilmeldte,  100  %  af de fremmødte)",10,Intet eksamensgennemsnit,10
22232,2022,Summer,"15  (100  %  af de tilmeldte,  100  %  af de fremmødte)",15,Intet eksamensgennemsnit,15
22232,2023,Summer,"18  (100  %  af de tilmeldte,  100  %  af de fremmødte)",18,Intet eksamensgennemsnit,18
22233,2019,Winter,"10  (90  %  af de tilmeldte,  100  %  af de fremmødte)",11,9 (Efter 7-trinsskalaen),10
22234,2019,Winter,"9  (100  %  af de tilmeldte,  100  %  af de fremmødte)",9,"8,1 (Efter 7-trinsskalaen)",9
22235,2020,Summer,"67  (89  %  af de tilmeldte,  100  %  af de fremmødte)",75,9 (Efter 7-trinsskalaen),67
22235,2021,Summer,"69  (94  %  af de tilmeldte,  100  %  af de fremmødte)",73,"8,4 (Efter 7-trinsskalaen)",69
22235,2022,Summer,"97  (96  %  af de tilmeldte,  100  %  af de fremmødte)",101,"7,2 (Efter 7-trinsskalaen)",97
22235,2023,Summer,"105  (91  %  af de tilmeldte,  100  %  af de fremmødte)",115,"8,8 (Efter 7-trinsskalaen)",105
22235,2024,Summer,"142  (96  %  af de tilmeldte,  98  %  af de fremmødte)",147,"7,6 (Efter 7-trinsskalaen)",144
22236,2020,Summer,"39  (92  %  af de tilmeldte,  97  %  af de fremmødte)",42,9 (Efter 7-trinsskalaen),40
22236,2021,Summer,"39  (90  %  af de tilmeldte,  100  %  af de fremmødte)",43,"9,6 (Efter 7-trinsskalaen)",39
22236,2022,Summer,"63  (98  %  af de tilmeldte,  100  %  af de fremmødte)",64,8 (Efter 7-trinsskalaen),63
22236,2023,Summer,"59  (98  %  af de tilmeldte,  100  %  af de fremmødte)",60,"9,2 (Efter 7-trinsskalaen)",59
22236,2024,Summer,"56  (100  %  af de tilmeldte,  100  %  af de fremmødte)",56,"9,2 (Efter 7-trinsskalaen)",56
22237,2020,Winter,"23  (95  %  af de tilmeldte,  100  %  af de fremmødte)",24,"8,2 (Efter 7-trinsskalaen)",23
22237,2021,Summer,,1,,1
22237,2021,Winter,"50  (100  %  af de tilmeldte,  100  %  af de fremmødte)",50,"8,8 (Efter 7-trinsskalaen)",50
22237,2022,Winter,"58  (100  %  af de tilmeldte,  100  %  af de fremmødte)",58,"8,2 (Efter 7-trinsskalaen)",58
22237,2023,Winter,"110  (95  %  af de tilmeldte,  99  %  af de fremmødte)",115,8 (Efter 7-trinsskalaen),111
22237,2024,Summer,,1,,1
22281,2020,Summer,"44  (91  %  af de tilmeldte,  100  %  af de fremmødte)",48,"8,1 (Efter 7-trinsskalaen)",44
22281,2021,Summer,"46  (86  %  af de tilmeldte,  93  %  af de fremmødte)",53,"8,2 (Efter 7-trinsskalaen)",49
22281,2022,Summer,"52  (92  %  af de tilmeldte,  96  %  af de fremmødte)",56,"7,1 (Efter 7-trinsskalaen)",54
22281,2023,Summer,"88  (83  %  af de tilmeldte,  93  %  af de fremmødte)",105,"7,2 (Efter 7-trinsskalaen)",94
22281,2024,Summer,"72  (91  %  af de tilmeldte,  94  %  af de fremmødte)",79,"6,5 (Efter 7-trinsskalaen)",76
22281,2024,Winter,,1,,1
22282,2019,Winter,,2,,2
22282,2020,Winter,"8  (100  %  af de tilmeldte,  100  %  af de fremmødte)",8,Intet eksamensgennemsnit,8
22282,2022,Summer,,1,,1
22282,2023,Winter,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,Intet eksamensgennemsnit,5
22283,2019,Winter,"7  (87  %  af de tilmeldte,  87  %  af de fremmødte)",8,"8,1 (Efter 7-trinsskalaen)",8
22283,2020,Summer,,2,,2
22283,2020,Winter,"3  (75  %  af de tilmeldte,  75  %  af de fremmødte)",4,"7,2 (Efter 7-trinsskalaen)",4
22283,2021,Winter,"15  (83  %  af de tilmeldte,  93  %  af de fremmødte)",18,"7,1 (Efter 7-trinsskalaen)",16
22283,2022,Winter,"27  (96  %  af de tilmeldte,  100  %  af de fremmødte)",28,8 (Efter 7-trinsskalaen),27
22283,2023,Summer,,1,,1
22283,2023,Winter,"27  (90  %  af de tilmeldte,  90  %  af de fremmødte)",30,"7,4 (Efter 7-trinsskalaen)",30
22283,2024,Summer,,1,,1
22284,2020,Summer,"16  (94  %  af de tilmeldte,  100  %  af de fremmødte)",17,"8,7 (Efter 7-trinsskalaen)",16
22284,2021,Summer,"20  (100  %  af de tilmeldte,  100  %  af de fremmødte)",20,"8,8 (Efter 7-trinsskalaen)",20
22284,2022,Summer,"42  (89  %  af de tilmeldte,  100  %  af de fremmødte)",47,"7,8 (Efter 7-trinsskalaen)",42
22284,2023,Summer,"53  (96  %  af de tilmeldte,  98  %  af de fremmødte)",55,"8,3 (Efter 7-trinsskalaen)",54
22284,2024,Summer,"49  (92  %  af de tilmeldte,  98  %  af de fremmødte)",53,"8,2 (Efter 7-trinsskalaen)",50
22285,2023,Winter,"64  (98  %  af de tilmeldte,  98  %  af de fremmødte)",65,"7,9 (Efter 7-trinsskalaen)",65
22400,2020,Summer,"69  (97  %  af de tilmeldte,  100  %  af de fremmødte)",71,"11,1 (Efter 7-trinsskalaen)",69
22400,2021,Summer,"82  (97  %  af de tilmeldte,  100  %  af de fremmødte)",84,"11,5 (Efter 7-trinsskalaen)",82
22400,2022,Summer,"123  (98  %  af de tilmeldte,  100  %  af de fremmødte)",125,11 (Efter 7-trinsskalaen),123
22400,2023,Summer,"100  (98  %  af de tilmeldte,  100  %  af de fremmødte)",102,"10,5 (Efter 7-trinsskalaen)",100
22400,2024,Summer,"110  (100  %  af de tilmeldte,  100  %  af de fremmødte)",110,"10,3 (Efter 7-trinsskalaen)",110
22403,2019,Summer,"24  (100  %  af de tilmeldte,  100  %  af de fremmødte)",24,Intet eksamensgennemsnit,24
22403,2020,Summer,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,Intet eksamensgennemsnit,7
22403,2021,Summer,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,Intet eksamensgennemsnit,16
22403,2022,Summer,"25  (100  %  af de tilmeldte,  100  %  af de fremmødte)",25,Intet eksamensgennemsnit,25
22403,2023,Summer,"19  (100  %  af de tilmeldte,  100  %  af de fremmødte)",19,Intet eksamensgennemsnit,19
22431,2019,Winter,"50  (87  %  af de tilmeldte,  89  %  af de fremmødte)",57,"7,8 (Efter 7-trinsskalaen)",56
22431,2020,Summer,,6,,3
22431,2020,Winter,,1,,1
22432,2020,Summer,"51  (87  %  af de tilmeldte,  89  %  af de fremmødte)",58,Intet eksamensgennemsnit,57
22433,2020,Winter,,1,,0
22433,2022,Winter,"86  (82  %  af de tilmeldte,  83  %  af de fremmødte)",104,"5,4 (Efter 7-trinsskalaen)",103
22433,2023,Winter,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,2 (Efter 7-trinsskalaen),4
22434,2021,Winter,"44  (95  %  af de tilmeldte,  95  %  af de fremmødte)",46,"9,1 (Efter 7-trinsskalaen)",46
22434,2022,Winter,,2,,2
22435,2019,Winter,"68  (95  %  af de tilmeldte,  95  %  af de fremmødte)",71,"7,6 (Efter 7-trinsskalaen)",71
22435,2020,Summer,,1,,1
22435,2020,Winter,"54  (94  %  af de tilmeldte,  94  %  af de fremmødte)",57,"8,1 (Efter 7-trinsskalaen)",57
22435,2021,Summer,,1,,1
22435,2021,Winter,"92  (92  %  af de tilmeldte,  95  %  af de fremmødte)",99,"7,4 (Efter 7-trinsskalaen)",96
22435,2022,Summer,,3,,3
22435,2022,Winter,"78  (97  %  af de tilmeldte,  97  %  af de fremmødte)",80,"7,1 (Efter 7-trinsskalaen)",80
22435,2023,Summer,,1,,1
22435,2023,Winter,"69  (89  %  af de tilmeldte,  89  %  af de fremmødte)",77,8 (Efter 7-trinsskalaen),77
22435,2024,Summer,"3  (75  %  af de tilmeldte,  75  %  af de fremmødte)",4,"4,5 (Efter 7-trinsskalaen)",4
22436,2022,Summer,"24  (100  %  af de tilmeldte,  100  %  af de fremmødte)",24,"10,2 (Efter 7-trinsskalaen)",24
22437,2021,Summer,"37  (88  %  af de tilmeldte,  97  %  af de fremmødte)",42,"9,7 (Efter 7-trinsskalaen)",38
22437,2022,Summer,"91  (86  %  af de tilmeldte,  89  %  af de fremmødte)",105,"5,5 (Efter 7-trinsskalaen)",102
22437,2023,Summer,"71  (66  %  af de tilmeldte,  73  %  af de fremmødte)",106,"3,1 (Efter 7-trinsskalaen)",97
22438,2023,Winter,"77  (67  %  af de tilmeldte,  73  %  af de fremmødte)",114,"4,1 (Efter 7-trinsskalaen)",105
22438,2024,Summer,"5  (55  %  af de tilmeldte,  71  %  af de fremmødte)",9,2 (Efter 7-trinsskalaen),7
22439,2024,Summer,"43  (48  %  af de tilmeldte,  51  %  af de fremmødte)",89,"2,5 (Efter 7-trinsskalaen)",84
22441,2021,Winter,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,Intet eksamensgennemsnit,4
22442,2021,Winter,,1,,1
22443,2021,Winter,,3,,3
22445,2021,Winter,,1,,1
22446,2022,Summer,"46  (100  %  af de tilmeldte,  100  %  af de fremmødte)",46,"6,9 (Efter 7-trinsskalaen)",46
22446,2023,Summer,"22  (84  %  af de tilmeldte,  88  %  af de fremmødte)",26,"4,5 (Efter 7-trinsskalaen)",25
22447,2020,Summer,"12  (100  %  af de tilmeldte,  100  %  af de fremmødte)",12,"8,8 (Efter 7-trinsskalaen)",12
22448,2021,Summer,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,"7,9 (Efter 7-trinsskalaen)",16
22451,2019,Winter,"19  (100  %  af de tilmeldte,  100  %  af de fremmødte)",19,"6,8 (Efter 7-trinsskalaen)",19
22451,2020,Winter,"35  (97  %  af de tilmeldte,  100  %  af de fremmødte)",36,"6,9 (Efter 7-trinsskalaen)",35
22451,2021,Winter,"31  (96  %  af de tilmeldte,  100  %  af de fremmødte)",32,"8,1 (Efter 7-trinsskalaen)",31
22451,2022,Winter,"38  (100  %  af de tilmeldte,  100  %  af de fremmødte)",38,"7,7 (Efter 7-trinsskalaen)",38
22455,2019,Winter,"4  (80  %  af de tilmeldte,  100  %  af de fremmødte)",5,"9,8 (Efter 7-trinsskalaen)",4
22455,2020,Summer,,1,,1
22475,2019,Winter,"23  (92  %  af de tilmeldte,  95  %  af de fremmødte)",25,"8,8 (Efter 7-trinsskalaen)",24
22475,2020,Summer,,2,,2
22475,2020,Winter,"24  (96  %  af de tilmeldte,  96  %  af de fremmødte)",25,"8,1 (Efter 7-trinsskalaen)",25
22475,2021,Summer,,1,,1
22475,2021,Winter,"15  (100  %  af de tilmeldte,  100  %  af de fremmødte)",15,"9,3 (Efter 7-trinsskalaen)",15
22475,2022,Winter,"18  (100  %  af de tilmeldte,  100  %  af de fremmødte)",18,"8,6 (Efter 7-trinsskalaen)",18
22481,2019,Winter,"30  (100  %  af de tilmeldte,  100  %  af de fremmødte)",30,"8,8 (Efter 7-trinsskalaen)",30
22481,2020,Winter,"46  (95  %  af de tilmeldte,  95  %  af de fremmødte)",48,"7,2 (Efter 7-trinsskalaen)",48
22481,2021,Summer,,1,,1
22481,2021,Winter,"54  (94  %  af de tilmeldte,  96  %  af de fremmødte)",57,"7,4 (Efter 7-trinsskalaen)",56
22481,2022,Summer,,2,,1
22481,2022,Winter,"57  (100  %  af de tilmeldte,  100  %  af de fremmødte)",57,"8,6 (Efter 7-trinsskalaen)",57
22481,2023,Winter,"49  (92  %  af de tilmeldte,  92  %  af de fremmødte)",53,"7,2 (Efter 7-trinsskalaen)",53
22481,2024,Summer,,2,,2
22485,2019,Winter,"16  (94  %  af de tilmeldte,  100  %  af de fremmødte)",17,8 (Efter 7-trinsskalaen),16
22485,2020,Winter,"18  (94  %  af de tilmeldte,  94  %  af de fremmødte)",19,"9,5 (Efter 7-trinsskalaen)",19
22485,2021,Winter,"21  (95  %  af de tilmeldte,  100  %  af de fremmødte)",22,"9,2 (Efter 7-trinsskalaen)",21
22485,2022,Winter,"29  (100  %  af de tilmeldte,  100  %  af de fremmødte)",29,9 (Efter 7-trinsskalaen),29
22485,2023,Winter,"23  (95  %  af de tilmeldte,  100  %  af de fremmødte)",24,"8,3 (Efter 7-trinsskalaen)",23
22486,2021,Summer,"6  (100  %  af de tilmeldte,  100  %  af de fremmødte)",6,Intet eksamensgennemsnit,6
22486,2023,Winter,,1,,1
22486,2024,Summer,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,Intet eksamensgennemsnit,4
22487,2019,Summer,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,Intet eksamensgennemsnit,5
22487,2019,Winter,,1,,1
22487,2021,Winter,,3,,3
22487,2022,Summer,,1,,1
22487,2022,Winter,"6  (100  %  af de tilmeldte,  100  %  af de fremmødte)",6,Intet eksamensgennemsnit,6
22488,2022,Summer,"4  (80  %  af de tilmeldte,  80  %  af de fremmødte)",5,"8,6 (Efter 7-trinsskalaen)",5
22506,2020,Summer,"12  (92  %  af de tilmeldte,  100  %  af de fremmødte)",13,"8,7 (Efter 7-trinsskalaen)",12
22506,2021,Summer,"22  (88  %  af de tilmeldte,  100  %  af de fremmødte)",25,"8,2 (Efter 7-trinsskalaen)",22
22506,2022,Summer,"14  (100  %  af de tilmeldte,  100  %  af de fremmødte)",14,"7,6 (Efter 7-trinsskalaen)",14
22506,2023,Summer,"17  (77  %  af de tilmeldte,  85  %  af de fremmødte)",22,"6,2 (Efter 7-trinsskalaen)",20
22506,2024,Summer,"18  (78  %  af de tilmeldte,  94  %  af de fremmødte)",23,"6,9 (Efter 7-trinsskalaen)",19
22507,2020,Winter,,3,,3
22507,2021,Winter,"10  (100  %  af de tilmeldte,  100  %  af de fremmødte)",10,"9,3 (Efter 7-trinsskalaen)",10
22507,2022,Winter,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,"9,9 (Efter 7-trinsskalaen)",7
22508,2020,Summer,"24  (92  %  af de tilmeldte,  100  %  af de fremmødte)",26,8 (Efter 7-trinsskalaen),24
22508,2020,Winter,,1,,0
22508,2021,Summer,"20  (100  %  af de tilmeldte,  100  %  af de fremmødte)",20,"10,6 (Efter 7-trinsskalaen)",20
22508,2022,Summer,"13  (100  %  af de tilmeldte,  100  %  af de fremmødte)",13,"9,2 (Efter 7-trinsskalaen)",13
22508,2023,Summer,"24  (100  %  af de tilmeldte,  100  %  af de fremmødte)",24,Intet eksamensgennemsnit,24
22508,2024,Summer,"26  (100  %  af de tilmeldte,  100  %  af de fremmødte)",26,Intet eksamensgennemsnit,26
22510,2019,Winter,"31  (100  %  af de tilmeldte,  100  %  af de fremmødte)",31,11 (Efter 7-trinsskalaen),31
22510,2020,Winter,"31  (100  %  af de tilmeldte,  100  %  af de fremmødte)",31,"10,4 (Efter 7-trinsskalaen)",31
22510,2022,Summer,"29  (100  %  af de tilmeldte,  100  %  af de fremmødte)",29,"11,3 (Efter 7-trinsskalaen)",29
22510,2023,Summer,"32  (100  %  af de tilmeldte,  100  %  af de fremmødte)",32,"10,5 (Efter 7-trinsskalaen)",32
22511,2019,Winter,"19  (100  %  af de tilmeldte,  100  %  af de fremmødte)",19,"9,2 (Efter 7-trinsskalaen)",19
22511,2020,Winter,"14  (100  %  af de tilmeldte,  100  %  af de fremmødte)",14,"9,8 (Efter 7-trinsskalaen)",14
22511,2021,Winter,"12  (100  %  af de tilmeldte,  100  %  af de fremmødte)",12,"9,7 (Efter 7-trinsskalaen)",12
22511,2022,Winter,"18  (90  %  af de tilmeldte,  94  %  af de fremmødte)",20,"8,1 (Efter 7-trinsskalaen)",19
22511,2023,Winter,"19  (82  %  af de tilmeldte,  90  %  af de fremmødte)",23,"7,6 (Efter 7-trinsskalaen)",21
22512,2019,Winter,"12  (100  %  af de tilmeldte,  100  %  af de fremmødte)",12,"9,9 (Efter 7-trinsskalaen)",12
22512,2020,Winter,"10  (100  %  af de tilmeldte,  100  %  af de fremmødte)",10,"11,3 (Efter 7-trinsskalaen)",10
22512,2021,Winter,"20  (100  %  af de tilmeldte,  100  %  af de fremmødte)",20,"9,7 (Efter 7-trinsskalaen)",20
22512,2022,Winter,"11  (91  %  af de tilmeldte,  100  %  af de fremmødte)",12,"9,6 (Efter 7-trinsskalaen)",11
22513,2022,Summer,,3,,3
22513,2023,Summer,,3,,3
22525,2019,Winter,"13  (76  %  af de tilmeldte,  92  %  af de fremmødte)",17,"9,1 (Efter 7-trinsskalaen)",14
22525,2020,Winter,"23  (100  %  af de tilmeldte,  100  %  af de fremmødte)",23,"7,6 (Efter 7-trinsskalaen)",23
22525,2021,Winter,"23  (100  %  af de tilmeldte,  100  %  af de fremmødte)",23,"7,3 (Efter 7-trinsskalaen)",23
22525,2022,Winter,"14  (100  %  af de tilmeldte,  100  %  af de fremmødte)",14,"8,4 (Efter 7-trinsskalaen)",14
22525,2023,Winter,"18  (100  %  af de tilmeldte,  100  %  af de fremmødte)",18,"9,5 (Efter 7-trinsskalaen)",18
22530,2020,Winter,,1,,1
22530,2021,Winter,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,9 (Efter 7-trinsskalaen),5
22530,2022,Winter,"4  (80  %  af de tilmeldte,  80  %  af de fremmødte)",5,"6,8 (Efter 7-trinsskalaen)",5
22530,2023,Winter,,3,,3
22600,2019,Winter,"54  (90  %  af de tilmeldte,  100  %  af de fremmødte)",60,"7,6 (Efter 7-trinsskalaen)",54
22600,2020,Summer,,1,,0
22600,2020,Winter,"50  (92  %  af de tilmeldte,  98  %  af de fremmødte)",54,"6,9 (Efter 7-trinsskalaen)",51
22600,2021,Summer,,1,,0
22600,2021,Winter,"55  (88  %  af de tilmeldte,  96  %  af de fremmødte)",62,"7,8 (Efter 7-trinsskalaen)",57
22600,2022,Summer,,2,,2
22600,2022,Winter,"56  (87  %  af de tilmeldte,  93  %  af de fremmødte)",64,"7,6 (Efter 7-trinsskalaen)",60
22600,2023,Summer,,5,,3
22600,2023,Winter,"36  (81  %  af de tilmeldte,  90  %  af de fremmødte)",44,"5,8 (Efter 7-trinsskalaen)",40
22600,2024,Summer,,3,,3
22601,2020,Summer,"10  (100  %  af de tilmeldte,  100  %  af de fremmødte)",10,"7,8 (Efter 7-trinsskalaen)",10
22602,2020,Summer,"13  (76  %  af de tilmeldte,  86  %  af de fremmødte)",17,"8,5 (Efter 7-trinsskalaen)",15
22602,2021,Summer,"13  (76  %  af de tilmeldte,  100  %  af de fremmødte)",17,"8,9 (Efter 7-trinsskalaen)",13
22602,2022,Summer,"27  (93  %  af de tilmeldte,  96  %  af de fremmødte)",29,"8,1 (Efter 7-trinsskalaen)",28
22602,2023,Summer,"27  (96  %  af de tilmeldte,  100  %  af de fremmødte)",28,"9,4 (Efter 7-trinsskalaen)",27
22602,2024,Summer,"22  (88  %  af de tilmeldte,  91  %  af de fremmødte)",25,"7,4 (Efter 7-trinsskalaen)",24
22603,2021,Winter,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,"9,7 (Efter 7-trinsskalaen)",16
22603,2022,Winter,"18  (100  %  af de tilmeldte,  100  %  af de fremmødte)",18,"8,2 (Efter 7-trinsskalaen)",18
22603,2023,Winter,"24  (92  %  af de tilmeldte,  96  %  af de fremmødte)",26,"7,2 (Efter 7-trinsskalaen)",25
22603,2024,Summer,,1,,1
22604,2023,Summer,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,Intet eksamensgennemsnit,4
22604,2024,Summer,,1,,1
22611,2023,Winter,,1,,1
22612,2023,Winter,,2,,2
22620,2019,Winter,"34  (100  %  af de tilmeldte,  100  %  af de fremmødte)",34,Intet eksamensgennemsnit,34
22649,2019,Winter,"11  (100  %  af de tilmeldte,  100  %  af de fremmødte)",11,9 (Efter 7-trinsskalaen),11
22650,2020,Summer,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,Intet eksamensgennemsnit,5
22650,2021,Summer,"8  (100  %  af de tilmeldte,  100  %  af de fremmødte)",8,Intet eksamensgennemsnit,8
22651,2019,Winter,"12  (92  %  af de tilmeldte,  100  %  af de fremmødte)",13,Intet eksamensgennemsnit,12
22651,2020,Winter,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,Intet eksamensgennemsnit,4
22652,2019,Winter,"9  (90  %  af de tilmeldte,  100  %  af de fremmødte)",10,"11,3 (Efter 7-trinsskalaen)",9
22652,2020,Summer,"10  (90  %  af de tilmeldte,  100  %  af de fremmødte)",11,"11,6 (Efter 7-trinsskalaen)",10
22652,2020,Winter,"16  (94  %  af de tilmeldte,  100  %  af de fremmødte)",17,"10,8 (Efter 7-trinsskalaen)",16
22652,2021,Summer,"14  (93  %  af de tilmeldte,  100  %  af de fremmødte)",15,"11,4 (Efter 7-trinsskalaen)",14
22652,2022,Summer,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,"9,5 (Efter 7-trinsskalaen)",4
22652,2023,Winter,,1,,1
22653,2021,Summer,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,"11,7 (Efter 7-trinsskalaen)",7
22654,2021,Summer,,1,,1
22654,2023,Summer,,1,,1
22655,2021,Summer,,1,,1
22656,2019,Winter,"11  (100  %  af de tilmeldte,  100  %  af de fremmødte)",11,10 (Efter 7-trinsskalaen),11
22656,2020,Winter,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,"11,5 (Efter 7-trinsskalaen)",4
22656,2021,Winter,,2,,2
22680,2019,Winter,"15  (93  %  af de tilmeldte,  93  %  af de fremmødte)",16,Intet eksamensgennemsnit,16
22680,2020,Winter,"15  (93  %  af de tilmeldte,  93  %  af de fremmødte)",16,Intet eksamensgennemsnit,16
22680,2021,Winter,"13  (92  %  af de tilmeldte,  92  %  af de fremmødte)",14,Intet eksamensgennemsnit,14
22680,2022,Winter,"12  (100  %  af de tilmeldte,  100  %  af de fremmødte)",12,Intet eksamensgennemsnit,12
22680,2023,Winter,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,Intet eksamensgennemsnit,4
22681,2021,Summer,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,Intet eksamensgennemsnit,4
22700,2020,Winter,"15  (93  %  af de tilmeldte,  100  %  af de fremmødte)",16,Intet eksamensgennemsnit,15
22700,2021,Winter,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,Intet eksamensgennemsnit,16
22800,2021,Winter,"17  (100  %  af de tilmeldte,  100  %  af de fremmødte)",17,Intet eksamensgennemsnit,17
22800,2022,Summer,"21  (100  %  af de tilmeldte,  100  %  af de fremmødte)",21,Intet eksamensgennemsnit,21
22800,2022,Winter,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,Intet eksamensgennemsnit,16
22800,2023,Summer,"30  (100  %  af de tilmeldte,  100  %  af de fremmødte)",30,Intet eksamensgennemsnit,30
23101,2017,Winter,"41  (95  %  af de tilmeldte,  97  %  af de fremmødte)",43,8 (Efter 7-trinsskalaen),42
