Course code,Academic Year,Year,Season,Antal bestået,Antal tilmeldte,Eksamensgennemsnit,Fremmødte,Engelsk titel,Undervisningssprog,Point( ECTS ),Kursustype,Evalueringsform,Hjælpemidler,Bedømmelsesform,Institut,Mulighed for GRØN DYST deltagelse,Ekstern samarbejdsinstitution,forudsætninger
10935,2023-2024,2024,Summer,5,6,"5,4",5,Physics 1,Dansk,5,Diplomingeniør,Skriftlig eksamen og bedømmelse af øvelse(r) Skriftlig eksamen (80%) og journaler (20%). Eksamensvarighed Skriftlig eksamen: 4 timer,Tilladt,intern bedømmelse,Institut10 Institutfor Fysik,Ikke oplyst,Ja,Nej
11000,2017-2018,2017,Winter,63,64,"6,9",64,Engineering work,Dansk,10,Bachelor,Bedømmelse af opgave(r)/rapport(er),Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11000,2018-2019,2018,Winter,57,60,"7,4",60,Engineering work,Dansk,10,Bachelor,Bedømmelse af opgave(r)/rapport(er) Der vil blive udført en bedømmelse af øvelse(r)/opgave(r)/rapport(er)/prøve(r),Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11000,2019-2020,2019,Winter,59,65,"5,9",64,Engineering work,Dansk,10,Bachelor,Bedømmelse af opgave(r)/rapport(er) Der vil blive udført en bedømmelse af øvelse(r)/opgave(r)/rapport(er)/prøve(r),Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11000,2020-2021,2020,Winter,73,79,"5,7",79,Engineering work,Dansk,10,Bachelor,Bedømmelse af opgave(r)/rapport(er) Der vil blive udført en bedømmelse af øvelse(r)/opgave(r)/rapport(er)/prøve(r),Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11000,2021-2022,2021,Winter,57,62,6,62,Engineering work,Dansk,10,Bachelor,Bedømmelse af opgave(r)/rapport(er) Der vil blive udført en bedømmelse af øvelse(r)/opgave(r)/rapport(er)/prøve(r),Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11010,2017-2018,2017,Winter,60,62,"9,3",60,Building technology,Dansk,5,Bachelor,Bedømmelse af opgave(r)/rapport(er),Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Ja
11010,2018-2019,2018,Winter,59,59,"8,7",59,Building technology,Dansk,5,Bachelor,Bedømmelse af opgave(r)/rapport(er),Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Ja
11010,2019-2020,2019,Winter,69,71,"8,6",69,Building technology,Dansk,5,Bachelor,Bedømmelse af opgave(r)/rapport(er) Kurset afsluttes med obligatoriske projektpræsentationer på kursets sidste dag. Præsentationerne vil vare frem til 16:00.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Ja
11010,2020-2021,2020,Winter,75,80,"7,5",75,Building technology,Dansk,5,Bachelor,Bedømmelse af opgave(r)/rapport(er) Kurset afsluttes med obligatoriske projektpræsentationer på kursets sidste dag. Præsentationerne vil vare frem til 16:00.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Ja
11010,2021-2022,2021,Winter,62,65,"7,5",63,Building technology,Dansk,5,Bachelor,Bedømmelse af opgave(r)/rapport(er) Kurset afsluttes med obligatoriske projektpræsentationer på kursets sidste dag. Præsentationerne vil vare frem til 16:00.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Ja
11020,2017-2018,2017,Winter,89,94,"7,3",90,Building Fire Safety,Engelsk,5,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11020,2018-2019,2018,Winter,72,78,"8,4",76,Building Fire Safety,Engelsk,5,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11020,2019-2020,2019,Winter,80,86,"8,7",83,Building Fire Safety,Engelsk,5,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11020,2020-2021,2020,Winter,67,75,"6,6",71,Building Fire Safety,Engelsk,5,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11020,2020-2021,2021,Summer,4,4,"8,5",4,Building Fire Safety,Engelsk,5,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11020,2021-2022,2021,Winter,73,93,"5,6",88,Building Fire Safety,Engelsk,5,Kandidat,Skriftlig eksamen Eksamensvarighed Skriftlig eksamen: 4 timer,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11020,2021-2022,2022,Summer,6,6,"8,3",6,Building Fire Safety,Engelsk,5,Kandidat,Skriftlig eksamen Eksamensvarighed Skriftlig eksamen: 4 timer,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11022,2017-2018,2018,Summer,20,25,"4,4",25,Fire dynamics,Engelsk,5,Kandidat,Skriftlig eksamen og bedømmelse af rapport(er) Lab Rapport tæller 30 % Eksamen tæller 70 %,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Nej
11022,2018-2019,2019,Summer,19,22,"7,1",21,Fire dynamics,Engelsk,5,Kandidat,Skriftlig eksamen og bedømmelse af rapport(er) Lab Rapport tæller 30 % Eksamen tæller 70 %,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Nej
11022,2019-2020,2020,Summer,41,52,"5,2",47,Fire dynamics,Engelsk,5,Kandidat,Skriftlig eksamen og bedømmelse af rapport(er) Lab Rapport tæller 30 % Eksamen tæller 70 %,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Nej
11022,2020-2021,2021,Summer,30,36,"6,2",35,Fire dynamics,Engelsk,5,Kandidat,Skriftlig eksamen og bedømmelse af rapport(er) Lab Rapport tæller 30 % Eksamen tæller 70 %,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Nej
11022,2021-2022,2022,Summer,28,38,"4,5",33,Fire dynamics,Engelsk,5,Kandidat,Skriftlig eksamen og bedømmelse af rapport(er) Eksamen tæller 70 % Lab Rapport tæller 30 % Eksamensvarighed Skriftlig eksamen: 2 timer,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Nej
11023,2017-2018,2017,Winter,74,84,7,81,Structural Fire Safety Design,Engelsk,5,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11023,2017-2018,2018,Summer,6,6,7,6,Structural Fire Safety Design,Engelsk,5,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11023,2018-2019,2018,Winter,66,74,"7,9",69,Structural Fire Safety Design,Engelsk,5,Kandidat,Skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11023,2019-2020,2019,Winter,64,78,"6,2",73,Structural Fire Safety Design,Engelsk,5,Kandidat,Skriftlig eksamen eller afløsningopgave,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11023,2019-2020,2020,Summer,7,8,"5,9",8,Structural Fire Safety Design,Engelsk,5,Kandidat,Skriftlig eksamen eller afløsningopgave,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11023,2020-2021,2020,Winter,53,70,"7,1",66,Structural Fire Safety Design,Engelsk,5,Kandidat,Skriftlig eksamen eller afløsningopgave,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Nej
11023,2020-2021,2021,Summer,6,13,"3,6",9,Structural Fire Safety Design,Engelsk,5,Kandidat,Skriftlig eksamen eller afløsningopgave,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Nej
11023,2021-2022,2021,Winter,43,50,"7,9",46,Structural Fire Safety Design,Engelsk,5,Kandidat,Skriftlig eksamen eller afløsningopgave Eksamensvarighed Skriftlig eksamen: 4 timer,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11031,2017-2018,2018,Summer,105,112,"7,7",110,Building Information Modeling (BIM),Dansk,5,Bachelor,Bedømmelse af øvelser og rapport(er),Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11031,2018-2019,2019,Summer,95,100,"7,8",100,Building Information Modeling (BIM),Dansk,5,Bachelor,Bedømmelse af opgave(r)/rapport(er) Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11031,2019-2020,2020,Summer,86,86,"9,7",86,Building Information Modeling (BIM),Dansk,5,Bachelor,Bedømmelse af opgave(r)/rapport(er) Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11031,2020-2021,2021,Summer,80,80,"9,8",80,Building Information Modeling (BIM),Dansk,5,Bachelor,Bedømmelse af opgave(r)/rapport(er) Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11031,2021-2022,2022,Summer,94,96,"9,1",96,Building Information Modeling (BIM),Dansk,5,Bachelor,Bedømmelse af opgave(r)/rapport(er) Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11034,2017-2018,2017,Winter,78,82,"7,8",81,Advanced Building Information Modeling (BIM),Engelsk,5,Kandidat,Bedømmelse af øvelser og rapport(er),Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Nej
11034,2018-2019,2018,Winter,75,76,"9,2",76,Advanced Building Information Modeling (BIM),Engelsk,5,Kandidat,Bedømmelse af øvelser og rapport(er) Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Nej
11034,2019-2020,2019,Winter,64,66,"9,1",66,Advanced Building Information Modeling (BIM),Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Prøver i pensum. Alle opgaver skal være løst. Udvalgte opgaver indgår i bedømmelsen.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11034,2020-2021,2020,Winter,84,85,"8,4",85,Advanced Building Information Modeling (BIM),Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Prøver i pensum. Alle opgaver skal være løst. Udvalgte opgaver indgår i bedømmelsen.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11034,2021-2022,2021,Winter,70,71,"8,2",71,Advanced Building Information Modeling (BIM),Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Prøver i pensum. Alle opgaver skal være løst. Udvalgte opgaver indgår i bedømmelsen.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11035,2017-2018,2017,Winter,61,65,"7,2",62,Advanced BIM for architectural engineering,Dansk,5,Diplomingeniør,Bedømmelse af øvelser,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11035,2018-2019,2018,Winter,47,52,"5,9",51,Advanced BIM for architectural engineering,Dansk,5,Diplomingeniør,Bedømmelse af opgave(r)/rapport(er) Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11035,2019-2020,2019,Winter,49,53,"7,1",50,Advanced BIM for architectural engineering,Dansk,5,Diplomingeniør,Bedømmelse af opgave(r)/rapport(er) Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11035,2020-2021,2020,Winter,70,72,"5,7",71,Advanced BIM for architectural engineering,Dansk,5,Diplomingeniør,Bedømmelse af opgave(r)/rapport(er) Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11035,2021-2022,2021,Winter,52,59,"5,4",59,Advanced BIM for architectural engineering,Dansk,5,Diplomingeniør,Bedømmelse af opgave(r)/rapport(er) Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
11050,2017-2018,2018,Summer,64,64,9,64,Super-light structures,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Bedømmelse af rapport og andre medier samt multiple choice test,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ja,Ja,Ja
11050,2018-2019,2019,Summer,73,75,"8,4",73,Super-light structures,Engelsk,5,Kandidat,"Bedømmelse af opgave(r)/rapport(er) Bedømmelse af rapport og andre medier, præsentation af projekt med spørgsmål samt multiple choice test.",Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ja,Ja,Ja
11050,2019-2020,2020,Summer,44,46,"8,7",44,Super-light structures,Engelsk,5,Kandidat,"Bedømmelse af opgave(r)/rapport(er) Bedømmelse af rapport og andre medier, præsentation af projekt med spørgsmål samt multiple choice test.",Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ja,Ja,Ja
11050,2020-2021,2021,Summer,61,61,"9,1",61,Super-light structures,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Karakteren vurderes ved bedømmelse af en rapport og andre medier og en mundtlig præsentation af projekt med efterfølgende spørgsmål.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ja,Ja,Ja
11050,2021-2022,2022,Summer,55,55,"9,7",55,Super-light structures,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Karakteren vurderes ved bedømmelse af en rapport og andre medier og en mundtlig præsentation af projekt med efterfølgende spørgsmål.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ja,Ja,Ja
11066,2017-2018,2018,Summer,80,80,8,80,Building Renovation and Transformation,Engelsk,5,Kandidat,"Skriftlig eksamen og bedømmelse af rapport(er) Skriftligt multiple choice eksamen. Karakteren udgør 20% af den samlede bedømmelse. Der afleveres 3 rapporter i løbet af kurset, bestående af i alt 11 opgaver. Der gives en samlet karakter for de 3 rapporter. Karakteren udgør 80% af den samlede bedømmelse",Ikke tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Ja
11066,2018-2019,2019,Summer,75,76,"7,7",75,Building Renovation and Transformation,Engelsk,5,Kandidat,"Skriftlig eksamen og bedømmelse af rapport(er) Skriftligt multiple choice eksamen. Karakteren udgør 20% af den samlede bedømmelse. Der afleveres 3 rapporter i løbet af kurset, bestående af i alt 11 opgaver. Der gives en samlet karakter for de 3 rapporter. Karakteren udgør 80% af den samlede bedømmelse",Ikke tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Ja
11080,2017-2018,2017,Winter,116,118,9,116,Advanced Building Design,Engelsk,10,Kandidat,Bedømmelse af opgave(r)/rapport(er) Løbende obligatoriske afleveringer og præsentationer,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ja,Ja,Ja
11080,2018-2019,2018,Winter,90,94,"8,1",91,Advanced Building Design,Engelsk,10,Kandidat,Bedømmelse af opgave(r)/rapport(er) Løbende obligatoriske afleveringer og præsentationer. Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ja,Ja,Ja
11080,2019-2020,2019,Winter,120,121,"8,6",120,Advanced Building Design,Engelsk,10,Kandidat,Bedømmelse af opgave(r)/rapport(er) Løbende obligatoriske afleveringer og præsentationer. Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ja,Ja,Ja
11080,2019-2020,2020,Summer,59,63,9,60,Advanced Building Design,Engelsk,10,Kandidat,Bedømmelse af opgave(r)/rapport(er) Løbende obligatoriske afleveringer og præsentationer. Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ja,Ja,Ja
11080,2020-2021,2021,Summer,122,123,"8,8",123,Advanced Building Design,Engelsk,10,Kandidat,Bedømmelse af opgave(r)/rapport(er) Løbende obligatoriske afleveringer og præsentationer. Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ja,Ja,Ja
11080,2021-2022,2022,Summer,102,106,"8,6",104,Advanced Building Design,Engelsk,10,Kandidat,Bedømmelse af opgave(r)/rapport(er) Løbende obligatoriske afleveringer og præsentationer. Prøver i pensum.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ja,Ja,Ja
11108,2019-2020,2019,Winter,24,24,"8,2",24,Building Integrated Photovoltaics,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) 20% af bedømmelsen baseres på quiz 1 20% af bedømmelsen baseres på quiz 2 30% af bedømmelsen baseres på rapport 1 30% af bedømmelsen baseres på rapport 2,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Nej
11108,2020-2021,2020,Winter,24,24,"8,6",24,Building Integrated Photovoltaics,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) 20% af bedømmelsen baseres på quiz 1 20% af bedømmelsen baseres på quiz 2 30% af bedømmelsen baseres på rapport 1 30% af bedømmelsen baseres på rapport 2,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Nej
11108,2021-2022,2021,Winter,35,35,"8,8",35,Building Integrated Photovoltaics,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Bedømmelse af quiz/øvelser/aflevering/slides,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Nej
11112,2017-2018,2017,Winter,54,73,"5,2",67,Technical Building Services 1,Dansk,5,Bachelor,Skriftlig eksamen Karakteren gives baseret på en skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11112,2017-2018,2018,Summer,4,5,"4,6",5,Technical Building Services 1,Dansk,5,Bachelor,Skriftlig eksamen Karakteren gives baseret på en skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11112,2018-2019,2018,Winter,25,36,"5,9",34,Technical Building Services 1,Dansk,5,Bachelor,Skriftlig eksamen Karakteren gives baseret på en skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11112,2018-2019,2019,Summer,4,4,"7,8",4,Technical Building Services 1,Dansk,5,Bachelor,Skriftlig eksamen Karakteren gives baseret på en skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11112,2019-2020,2019,Winter,57,77,"4,9",77,Technical Building Services,Dansk,5,Bachelor,Skriftlig eksamen Karakteren gives baseret på en skriftlig eksamen. Ændringer som følge af COVID-19: Eksamensformen i F20 er blevet ændret fra skriftlig eksamen til mundtlig.,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11112,2019-2020,2020,Summer,6,7,"7,9",7,Technical Building Services,Dansk,5,Bachelor,Skriftlig eksamen Karakteren gives baseret på en skriftlig eksamen. Ændringer som følge af COVID-19: Eksamensformen i F20 er blevet ændret fra skriftlig eksamen til mundtlig.,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11112,2020-2021,2020,Winter,38,47,7,44,Technical Building Services,Dansk,5,Bachelor,Skriftlig eksamen Karakteren gives baseret på en skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11112,2020-2021,2021,Summer,41,64,"5,1",58,Technical Building Services,Dansk,5,Bachelor,Skriftlig eksamen Karakteren gives baseret på en skriftlig eksamen,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11112,2021-2022,2022,Summer,48,62,"5,8",59,Technical Building Services,Dansk,5,Bachelor,Skriftlig eksamen Karakteren gives baseret på en skriftlig eksamen Eksamensvarighed Skriftlig eksamen: 3 timer,Tilladt,ekstern censur,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Nej
11115,2017-2018,2017,Winter,109,111,"8,1",109,Building energy and technical services - Integrated design,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Evalueringen vil blive baseret på den samlede vurdering af alle afleveringerne.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ja,Ja,Ja
11115,2018-2019,2018,Winter,84,85,"8,5",84,Building energy and technical services - Integrated design,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Evalueringen vil blive baseret på den samlede vurdering af alle afleveringerne.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Ja
11115,2019-2020,2019,Winter,85,86,"6,9",85,Building energy and technical services - Integrated design,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Evalueringen vil blive baseret på den samlede vurdering af alle afleveringerne.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Ja
11115,2020-2021,2020,Winter,82,83,"9,5",82,Building energy and technical services - Integrated design,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Evalueringen vil blive baseret på den samlede vurdering af alle afleveringerne.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Ja
11115,2021-2022,2021,Winter,86,88,"9,6",87,Building energy and technical services - Integrated design,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Evalueringen vil blive baseret på den samlede vurdering af alle afleveringerne.,Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Ikke oplyst,Ja,Ja
11116,2017-2018,2017,Winter,66,67,"9,7",66,Sustainable Buildings,Engelsk,10,Kandidat,Bedømmelse af opgave(r)/rapport(er),Tilladt,intern bedømmelse,Institut11 Institutfor Byggeri og Anlæg,Måske,Ja,Ja
